Movie Title,Year,Genre,Rating,Gross,Production Budget,orig ROI,ROI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harold and Kumar Go To Whitecastle,2004,Comedy,,18250550,9000000,0.115311388888889,0.157446559013182,0.05507139,0.6598753,0.1351651,1.042217,-1.092022,-0.1505229,0.1535196,-0.1135111,0.377806,-0.6777072,-0.1182271,-0.4022105,0.1927201,-0.6025066,0.4324179,-0.2046518,0.1732979,-0.783174,0.4640932,-0.3001805,0.4981267,-0.443042,0.2452082,-0.247236,-0.1788254,-1.122644,0.430551,-1.010056,-0.5514844,-0.5669132,-0.05042819,0.1342458,-1.533746,-1.928629,0.972785,-0.2867488,-1.611254,0.1871231,-1.417416,-0.03897537,-0.007959595,-0.6558562,0.598172,-0.2665493
Hellboy,2004,Action,,59623958,60000000,-0.453447051666667,-0.871566828454639,0.3302874,-1.059074,-0.9659908,-0.5268279,0.01739267,0.1514975,-1.034475,0.04268497,0.5468683,-0.868468,0.2224287,-0.6408595,0.04351218,-0.5112901,0.1465058,0.1940891,0.367611,-1.228999,0.4107584,-0.764673,-0.7524595,0.8154612,-0.01771581,-0.7779504,0.202333,-0.2323492,0.631635,-0.4200243,0.2225128,-0.7833233,0.07417389,-1.039555,-0.2085704,-0.1546499,-0.8717358,0.1702539,-0.4865916,-0.1577785,-0.0923176,-0.2453036,0.0207707,0.271816,-0.9884874,0.2448089
Horse Whisperer,1998,Drama,,75383563,60000000,-0.308984005833333,-0.533208991454886,-0.1496153,-0.6816446,-1.643895,-0.1733797,-0.4382972,-0.8215997,0.3235071,-0.9443051,-0.2563138,0.08941323,-0.2875927,-0.1143801,-0.3519194,0.6332328,-0.1977531,-0.9417878,0.8565116,-0.4098717,0.01101332,0.4029896,-0.4436841,0.5913927,-0.5772045,-0.1697172,-0.2598475,0.08103815,0.3771321,1.269829,-0.01629077,0.6973706,-0.8841127,-0.9029705,0.2496788,-0.5882054,0.4806889,-1.096123,0.4837802,-0.8039753,-0.2823713,-0.2684972,0.2929942,0.8900751,0.3949743,-0.3075616
Hotel Rwanda,2004,Drama,,23530892,17500000,-0.26045768,-0.435295387580358,0.6355681,-0.1553282,0.1643536,-0.7841247,0.2722818,-1.450901,-0.30639,-0.5248541,0.5223481,-0.8944022,-0.4454027,-1.342033,-0.2521207,-0.5610016,0.6708428,-0.820616,0.607462,-0.3823376,-0.06209626,-1.368625,-0.1580845,-1.223981,-0.03181674,-0.1563678,-0.6718348,0.2600303,-0.9604759,-1.011986,-0.9559832,-0.7235599,-1.584568,-0.3371621,-0.5097225,-0.5071634,-1.081565,-0.01445626,-0.751852,0.4592694,-0.654692,-0.6303191,-0.6835029,-0.9726193,-0.9312489,0.3622069
IAmLegend,2007,Horror,,256393010,150000000,-0.059892296666667,-0.089102046433443,-0.2960286,-0.4307165,0.8096041,-0.6548682,0.7095852,-0.5155056,-0.8176628,-1.120106,1.231553,-0.1881759,0.9106346,0.09231892,0.7983775,0.5217356,0.5954235,0.2962342,0.7338107,0.6475322,0.2729581,0.5380792,0.4477979,0.6239738,-0.4539495,0.6724557,0.2159057,0.3748741,0.5067365,0.8363155,-0.06956098,1.004724,-0.2798683,0.7404899,0.05685924,0.7876421,0.3809774,-0.07214829,0.7634551,-0.328019,0.03055099,0.2103706,0.035539,0.2208597,-0.2530642,0.1771639
Independence Day,1996,Action,,306169255,75000000,1.24524120333333,1.16687044013814,-0.2360122,-0.128324,0.2637117,0.1387891,0.7080324,0.1248547,1.067618,0.02537238,0.6262879,0.2614985,-0.3478807,0.2515877,0.7127708,0.5153494,-0.2852899,0.4533268,-0.4969862,-0.1703334,0.3083968,-0.5440816,1.431791,-0.1467634,0.3654251,0.6082408,-0.08820708,0.5710146,0.6847375,-0.3478382,0.9527883,-0.2632681,0.5398261,0.01336808,0.0972144,0.06671708,-0.4922769,0.5260083,-0.4458607,-0.6062408,-0.03391431,-1.161444,-0.9874827,-0.6351428,0.1007302,0.7598468
Insider,1999,Drama,,28965197,68000000,-0.765722671323529,-2.0937107454177,0.3872176,-0.9832881,-0.2856186,-0.8767662,-1.60024,-0.08333864,-1.418121,-0.3604679,-0.300622,-1.039808,0.1053131,-0.4194871,-0.2820721,-0.3233054,-1.634727,-0.7306395,0.0807008,-1.545274,-0.8871247,-0.7385132,0.209853,-1.120112,0.348292,-1.141454,-0.2470253,-0.8589567,-0.4211215,-0.1117124,-0.9739796,-1.105688,-0.9276428,-1.357014,-0.731785,0.2545364,-2.414555,0.8147629,-1.426492,-0.3445474,-0.4068385,0.06131217,-1.096866,0.303644,-1.14151,-0.2246165
Insomnia,2002,Thriller,,67355513,46000000,-0.194662344565217,-0.312334303354197,-0.1220224,0.4200739,1.094572,-0.8279291,0.2121455,0.4225592,0.0134247,-0.2697813,1.455717,0.04779359,0.8215105,0.5452605,0.2425288,0.2243608,0.3344672,0.8233216,0.2057589,0.2363886,1.067973,0.5130146,-0.8643372,0.3469866,-0.4153388,0.1140835,1.100115,0.09258292,1.119058,-0.1569004,0.7044006,1.117106,-0.6510145,1.106852,0.1690876,0.399836,0.4558462,0.07124441,0.8437913,-0.03921134,0.8493017,0.7305705,0.9487916,0.8913128,0.5712063,1.072664
IRobot,2004,Action,,144801023,120000000,-0.336328644583333,-0.591459087177842,-0.1798592,-0.148614,-0.2613935,-0.1180064,-0.2776306,0.7433266,0.1199101,0.3481031,-0.2763039,-0.7859758,0.4258068,-0.1109424,0.4544739,-0.3868925,0.9976786,0.1300558,0.5086032,-0.8265761,0.8222467,-0.6718172,0.9629652,-0.1194334,-0.7820642,0.4907163,-0.3448627,0.5059378,-0.3292939,1.033388,-1.640603,1.872765,-1.435743,-1.057078,-1.934779,-0.5427811,-1.95241,0.1894776,-0.03193006,0.3385806,-0.1739255,-0.1821451,-0.2233155,-0.1598396,0.03552848,1.212563
Juno,2007,Drama,,143495265,7500000,9.5229861,3.39547225012217,0.6304926,-0.4936022,-0.1788178,-0.7042641,-0.2192142,-0.9230971,-0.1005342,0.6921622,-0.9442871,-0.4521252,0.03592612,-0.9019073,-0.5416197,-0.8382957,-0.4241887,0.1232219,-1.086398,-0.5870194,-0.4696448,-1.400445,-0.2323613,1.693647,-2.360384,0.07533681,-1.395217,-0.5098887,-0.03203382,0.4322198,-1.35868,0.3886626,-1.213913,-0.5062539,-0.3910924,-1.043293,0.2591169,-0.4990492,-1.100417,0.2093861,-0.444924,-1.060457,-0.1087191,-0.02208786,-0.9236222,-0.05048706
